,year,oid,is_buffer,treatment_type,project_type,area,mean_esi_pre,mean_esi_post,mean_et_pre,mean_et_post,mean_wue_pre,mean_wue_post,mean_lst_eco_pre,mean_lst_eco_post,mean_lst_modis_pre,mean_lst_modis_post,total_pixels_modis,non-fire_pre,non-fire_post,fire_low_pre,fire_low_post,fire_nominal_pre,fire_nominal_post,fire_high_pre,fire_high_post,total_days_modis_pre,total_days_modis_post
1737,2018,7365,Buffer,Physical,Thinning,1764.1493797453254,,0.8363963,,267.3610891,,1.1151381,,,,,6,120.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1738,2018,7368,Treatment,Physical,Thinning,1565.1298254320584,,0.8225958,,273.0644455,,1.1176211,,,,,2,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1739,2018,7368,Buffer,Physical,Thinning,1565.1298254320584,,0.8340505,,266.4384257,,1.1078357,,,,,5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1740,2018,7378,Treatment,Physical,Lop and Scatter,145848.4028250778,,0.8494519,,252.3534241,,1.1084972,,,,,2,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1741,2018,7378,Buffer,Physical,Lop and Scatter,145848.4028250778,,0.8297786,,265.9194081,,1.0923539,,,,,5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1742,2018,7390,Treatment,Fire,Machine Pile Burn,279.22046168390574,,0.837992,,268.3934835,,1.0564338,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1743,2018,7390,Buffer,Fire,Machine Pile Burn,279.22046168390574,,0.8302312,,265.056605,,1.0888613,,,,,5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1744,2018,7392,Treatment,Fire,Machine Pile Burn,63.388435102042656,,0.8182184,,271.4001007,,1.1350409,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1745,2018,7392,Buffer,Fire,Machine Pile Burn,63.388435102042656,,0.8308494,,265.2669271,,1.0925616,,,,,5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1746,2018,7394,Treatment,Fire,Machine Pile Burn,483535.1070671724,,0.8418042,,270.0246786,,1.0590935,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1747,2018,7394,Buffer,Fire,Machine Pile Burn,483535.1070671724,,0.8210784,,271.3072815,,1.1099176,,,,,6,120.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1748,2018,7396,Treatment,Fire,Machine Pile Burn,708112.6283255414,,0.84105,,269.5035807,,1.0555298,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1749,2018,7396,Buffer,Fire,Machine Pile Burn,708112.6283255414,,0.830489,,266.0754903,,1.1022391,,,,,5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1750,2018,7407,Treatment,Physical,Thinning,116500.75911789444,,0.8201582,,273.405365,,1.1020513,,,,,2,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1751,2018,7407,Buffer,Physical,Thinning,116500.75911789444,,0.8276599,,264.3960215,,1.0958212,,,,,11,220.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1752,2018,7410,Treatment,Fire,Broadcast Burn,25421.22325223554,,0.8150301,,269.3311463,,1.1687889,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1753,2018,7410,Buffer,Fire,Broadcast Burn,25421.22325223554,,0.8192592,,270.6586228,,1.1130942,,,,,6,120.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1754,2018,7417,Treatment,Physical,Mastication,126311.01657457362,,0.832788,,265.3866883,,1.1129157,,,,,5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1755,2018,7417,Buffer,Physical,Mastication,126311.01657457362,,0.8243588,,263.9134979,,1.091061,,,,,7,140.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1756,2018,7418,Treatment,Physical,Mastication,32060.44097627945,,0.8179692,,272.5924988,,1.1007229,,,,,2,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1757,2018,7418,Buffer,Physical,Mastication,32060.44097627945,,0.8381867,,268.4929098,,1.0570293,,,,,7,140.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1758,2019,7423,Treatment,Physical,Hand Pile,4488.163000354324,0.4057904,0.5767621,250.7499458,246.2642711,0.7566525,0.762963,,,,,2,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1759,2019,7423,Buffer,Physical,Hand Pile,4488.163000354324,0.4213535,0.5662711,254.3975417,231.9022117,0.7893535,0.8419207,,,,,4,80.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1760,2019,7425,Treatment,Other,Chemical,2621137.678872342,0.4069687,0.5624531,254.26781,241.2861347,0.7760384,0.8141739,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1761,2019,7425,Buffer,Other,Chemical,2621137.678872342,0.421075,0.5702647,258.6042621,233.8942959,0.8124571,0.8657757,,,,,7,140.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1762,2019,7428,Treatment,Other,Chemical,571310.2710390474,0.4105862,0.545906,277.4590271,236.4985733,0.8335272,0.9038885,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1763,2019,7428,Buffer,Other,Chemical,571310.2710390474,0.424796,0.5829796,261.9392236,237.2622722,0.8887866,0.9125378,,,,,5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1764,2019,7434,Treatment,Physical,Hand Pile,513.931184570969,0.4104552,0.5553034,274.9869583,240.3738079,0.954824,0.9934751,,,,,3,60.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1765,2019,7434,Buffer,Physical,Hand Pile,513.931184570969,0.336753,0.4296093,86.0595916,110.8895571,0.4908486,0.5080546,,,,,0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1766,2019,7446,Treatment,Physical,Hand Pile,126517.83509151883,0.3404249,0.4301191,87.3071175,111.0034272,0.4871844,0.5083192,,,,,0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1767,2019,7446,Buffer,Physical,Hand Pile,126517.83509151883,0.3363751,0.4289967,85.3075894,110.1409247,0.500554,0.5216425,,,,,0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1768,2019,7453,Treatment,Physical,Lop and Scatter,126517.83509151883,0.340145,0.4310522,86.2164585,110.3382405,0.5018542,0.5153402,,,,,0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1769,2019,7453,Buffer,Physical,Lop and Scatter,126517.83509151883,0.336816,0.4284587,85.7962423,110.2477226,0.4946541,0.5141232,,,,,0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1770,2019,7462,Treatment,Physical,Thinning,6226.14140720881,0.3404523,0.4345577,86.9712917,112.1519544,0.4923866,0.4941588,,,,,0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1771,2019,7462,Buffer,Physical,Thinning,6226.14140720881,0.4171364,0.4711628,110.36409,248.1250378,0.5103293,0.5837908,,,,,7,178.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1772,2019,7467,Treatment,Physical,Mowing,89021.06543579507,0.4101285,0.4640026,115.3468231,246.3448111,0.5462338,0.6065628,,,,,4,80.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1773,2019,7467,Buffer,Physical,Mowing,89021.06543579507,0.4654574,0.5252269,130.3419698,159.639988,0.414767,0.525869,,,,,3,136.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1774,2018,7481,Treatment,Other,Chemical,32060.44097627945,,0.8335153,,247.6254578,,1.1628695,,,,,5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1775,2018,7481,Buffer,Other,Chemical,32060.44097627945,,0.8464658,,271.2125804,,0.9857727,,,,,13,260.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1776,2018,7482,Treatment,Physical,Mastication,30154.482724610643,,0.8529209,,253.4159393,,1.0695218,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1777,2018,7482,Buffer,Physical,Mastication,30154.482724610643,,0.848901,,272.6357676,,0.9647411,,,,,7,140.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1778,2019,7486,Treatment,Physical,Thinning,197411.41290890984,0.4547187,0.5350261,155.4245529,163.4585171,0.4144053,0.5058555,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1779,2019,7486,Buffer,Physical,Thinning,197411.41290890984,0.4212299,0.4831842,114.0004679,267.319928,0.4020508,0.5358903,,,,,0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1780,2019,7489,Treatment,Physical,Mastication,197411.41290890984,0.4253522,0.4866146,112.5250855,135.4864499,0.4138066,0.5363737,,,,,0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1781,2019,7489,Buffer,Physical,Mastication,197411.41290890984,0.4134099,0.5459834,344.500227,269.3828052,0.4983455,0.7093109,,,,,0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1782,2019,7493,Treatment,Other,Chemical,24437.775920515087,0.4098578,0.54044,342.2417507,282.852767,0.5241703,0.7627799,,,,,0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1783,2019,7493,Buffer,Other,Chemical,24437.775920515087,0.3814104,0.4602323,275.9221763,226.0594823,0.3584137,0.5297088,,,,,0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1784,2019,7498,Treatment,Physical,Biomass Removal,62822.72127839978,0.3789232,0.4476792,272.1841526,230.8269645,0.3675296,0.5406224,,,,,0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1785,2019,7498,Buffer,Physical,Biomass Removal,62822.72127839978,0.3861868,0.4680761,279.6801967,238.8083159,0.3551333,0.5313432,,,,,0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1786,2019,7501,Treatment,Physical,Biomass Removal,33775.77623355696,0.3784497,0.4425901,275.1977883,230.945949,0.3819816,0.5866241,,,,,0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1787,2019,7501,Buffer,Physical,Biomass Removal,33775.77623355696,0.3856442,0.4686646,278.3276234,239.1137461,0.3563231,0.5184951,,,,,0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1788,2019,7517,Treatment,Physical,Biomass Removal,142240.64142774744,0.3769971,0.4458779,272.3413925,232.9336102,0.384755,0.5649598,,,,,0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1789,2019,7517,Buffer,Physical,Biomass Removal,142240.64142774744,0.3914663,0.4781253,281.8547745,242.9909656,0.3503867,0.5109073,,,,,0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1790,2018,7518,Treatment,Physical,Biomass Removal,792882.3437509582,,0.8498042,,272.4880574,,0.9508579,,,,,5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1791,2018,7518,Buffer,Physical,Biomass Removal,792882.3437509582,,0.7205289,,246.3415145,,0.3511395,,,,,8,160.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1792,2019,7526,Treatment,Physical,Hand Pile,350968.6816860731,0.3827852,0.4605592,275.2560215,236.9424635,0.3707382,0.5500372,,,,,0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1793,2019,7526,Buffer,Physical,Hand Pile,350968.6816860731,0.4047854,0.5317738,300.5160904,256.3678936,0.4841947,0.7308571,,,,,2,97.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1794,2019,7536,Treatment,Physical,Thinning,350968.6816860731,0.3926761,0.5006766,297.5043125,260.8113358,0.5147432,0.7546589,,,,,0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1795,2019,7536,Buffer,Physical,Thinning,350968.6816860731,0.4591842,0.4426257,324.4386196,198.7034498,0.2538515,0.5088664,,,,,0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1796,2020,7544,Treatment,Fire,Hand Pile Burn,426962.689966907,0.4616991,0.5188411,173.5625711,133.9270821,1.1313401,1.3214034,,,,,3,60.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1797,2020,7544,Buffer,Fire,Hand Pile Burn,426962.689966907,0.4605449,0.5246609,167.0573701,136.197348,1.0762146,1.2709365,,,,,4,80.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1798,2020,7545,Treatment,Physical,Thinning,16053.621523778853,0.5025728,0.5531288,149.2877324,149.655131,0.6779532,0.8779262,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1799,2020,7545,Buffer,Physical,Thinning,16053.621523778853,0.4803109,0.5218681,172.2445068,138.4738791,0.6543867,0.9815039,,,,,5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1800,2020,7547,Treatment,Physical,Thinning,82130.24146929022,0.4691094,0.4367103,184.9798902,108.6383179,0.6284356,1.1797125,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1801,2020,7547,Buffer,Physical,Thinning,82130.24146929022,0.4755614,0.4662385,184.4457084,118.8465304,0.6490592,1.1274104,,,,,5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1802,2020,7551,Treatment,Physical,Thinning,211445.98647275925,0.4189816,0.4189816,103.436894,103.436894,1.0063657,1.0063657,,,,,2,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0
1803,2020,7551,Buffer,Physical,Thinning,211445.98647275925,0.4488182,0.4274788,177.1671922,105.8357908,0.5343191,1.0213758,,,,,4,80.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1804,2020,7556,Treatment,Fire,Hand Pile Burn,572012.4405920057,0.4621494,0.4704258,170.242404,124.7128044,0.583671,0.9510597,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1805,2020,7556,Buffer,Fire,Hand Pile Burn,572012.4405920057,0.4584841,0.4663608,167.0562051,121.0548269,0.6421809,1.0779666,,,,,5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1806,2020,7570,Treatment,Physical,Mastication,130187.98392617382,0.4475291,0.4064232,173.9101822,99.3096942,0.6954465,1.2964241,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1807,2020,7570,Buffer,Physical,Mastication,130187.98392617382,0.4448457,0.467279,167.6262779,116.6149894,0.703903,1.197746,,,,,6,120.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1808,2021,7588,Treatment,Physical,Lop and Scatter,45186.88868081736,0.4594547,0.6178572,115.0937521,194.9628216,1.1011951,1.0204939,,,,,7,140.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1809,2021,7588,Buffer,Physical,Lop and Scatter,45186.88868081736,110.833819,122.1389359,126.6206531,155.6076258,0.5728972,0.9177893,,,,,5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1810,2021,7595,Treatment,Fire,Hand Pile Burn,482768.2810234272,0.4475347,0.6105607,124.5907434,216.8370084,1.2101884,0.9748829,,,,,3,60.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1811,2021,7595,Buffer,Fire,Hand Pile Burn,482768.2810234272,123.5485466,129.3607328,128.5009421,153.0361516,0.560382,0.9610546,,,,,5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1812,2021,7596,Treatment,Fire,Hand Pile Burn,1225179.238955204,0.4290571,0.5254325,130.8837993,134.3370056,0.5832151,1.1489533,,,,,16,320.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1813,2021,7596,Buffer,Fire,Hand Pile Burn,1225179.238955204,126.8407035,132.8121007,142.5138182,165.5344853,0.7106639,1.1425789,,,,,6,120.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1814,2021,7597,Treatment,Fire,Hand Pile Burn,1541.1270827989042,0.3447964,0.5105419,90.1219702,310.6429528,1.0083894,0.8668863,,,,,10,200.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1815,2021,7597,Buffer,Fire,Hand Pile Burn,1541.1270827989042,139.0461344,122.4645836,112.0418487,113.3669891,0.6247514,0.6379551,,,,,6,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1816,2021,7602,Treatment,Other,Chemical,4332049.761693642,0.3578866,0.5018722,93.1026467,154.2467872,0.9961798,0.8323733,,,,,16,320.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1817,2021,7602,Buffer,Other,Chemical,4332049.761693642,108.8053152,131.9672453,138.3207746,163.2673463,1.1880551,1.2641115,,,,,8,160.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1818,2021,7604,Treatment,Other,Chemical,127211.60967783416,0.3340914,0.5461648,87.4135841,159.6893096,1.1318292,0.7609407,,,,,7,140.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1819,2021,7604,Buffer,Other,Chemical,127211.60967783416,124.5452425,128.4934244,116.3253724,138.4890474,0.7989474,0.9303588,,,,,7,140.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1820,2021,7609,Treatment,Physical,Chipping,9112.08845729476,0.3297749,0.5514561,101.4852976,282.0891464,1.7854504,0.926573,,,,,23,460.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1821,2021,7609,Buffer,Physical,Chipping,9112.08845729476,122.9613412,128.5013493,112.1508125,136.1655911,0.7278266,0.8515629,,,,,6,120.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1822,2021,7613,Treatment,Physical,Hand Pile,166733.09550642592,0.4682606,0.6363804,124.8657629,195.8514994,0.9540631,0.8914137,,,,,3,60.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1823,2021,7613,Buffer,Physical,Hand Pile,166733.09550642592,134.1778754,122.8062514,105.3258654,112.6791009,0.5941878,0.6098566,,,,,8,207.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1824,2021,7620,Treatment,Fire,Hand Pile Burn,21641.134010004647,0.4952376,0.6111879,114.0278922,260.0844317,1.5214107,1.4027865,,,,,5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1825,2021,7620,Buffer,Fire,Hand Pile Burn,21641.134010004647,106.9607695,105.8752976,126.3332767,115.1054208,0.5331073,0.8203274,,,,,18,355.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1826,2016,7624,Treatment,Physical,Thinning,8125.175748310301,,,,,,,,,,,2,39.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1827,2016,7624,Buffer,Physical,Thinning,8125.175748310301,,,,,,,,,,,5,99.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1828,2017,7627,Treatment,Fire,Broadcast Burn,174969.2173591487,,,,,,,,,,,43,860.0,688.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1829,2017,7627,Buffer,Fire,Broadcast Burn,174969.2173591487,,,,,,,,,,,9,180.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1830,2017,7639,Treatment,Physical,Thinning,22834.568469373746,,,,,,,,,,,2,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1831,2017,7639,Buffer,Physical,Thinning,22834.568469373746,,,,,,,,,,,24,480.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1832,2017,7641,Treatment,Physical,Hand Pile,10011.5178336648,,,,,,,,,,,14,280.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1833,2017,7641,Buffer,Physical,Hand Pile,10011.5178336648,,,,,,,,,,,13,260.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1834,2018,7649,Treatment,Physical,Thinning,29728.964949523084,,0.8567422,,253.6661454,,0.9574841,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1835,2018,7649,Buffer,Physical,Thinning,29728.964949523084,,0.8764681,,393.7937012,,0.6513491,,,,,7,140.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1836,2018,7650,Treatment,Physical,Hand Pile,38382.48031957693,,0.7276814,,250.9287186,,0.3459395,,,,,2,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1837,2018,7650,Buffer,Physical,Hand Pile,38382.48031957693,,0.7290818,,273.9572296,,0.5284193,,,,,5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1838,2019,7651,Treatment,Physical,Hand Pile,85100.30039243256,0.4577183,0.4480728,323.1539326,199.8079469,0.2561693,0.4808423,,,,,0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1839,2019,7651,Buffer,Physical,Hand Pile,85100.30039243256,0.4437419,0.4478457,333.6634636,201.3641633,0.2572899,0.5539827,,,,,0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1840,2021,7658,Treatment,Physical,Thinning,41431.84441586412,0.4527259,0.6097229,128.7032757,225.4044585,1.2285219,0.950957,,,,,4,80.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1841,2021,7658,Buffer,Physical,Thinning,41431.84441586412,139.0312762,120.0143717,121.8436723,196.8935139,1.108143,1.1866283,,,,,39,780.0,624.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1842,2021,7668,Treatment,Physical,Chipping,41431.84441586412,0.4856053,0.61952,135.4592605,204.4000648,1.2538923,1.0189031,,,,,5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1843,2021,7668,Buffer,Physical,Chipping,41431.84441586412,131.0550757,111.2346768,179.7496076,125.3174727,0.8759925,1.1844623,,,,,14,280.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1844,2021,7671,Treatment,Physical,Chipping,18776.85583760901,0.3913598,0.5598891,86.8864476,135.8597802,1.0525284,0.7717602,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1845,2021,7671,Buffer,Physical,Chipping,18776.85583760901,117.6256864,111.0146876,147.1570369,126.989676,0.6725293,1.104391,,,,,28,557.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1846,2021,7675,Treatment,Fire,Jackpot Burn,89573.44715280454,0.4645873,0.6154551,145.3836975,152.3433168,0.5272882,0.8617294,,,,,4,80.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1847,2021,7675,Buffer,Fire,Jackpot Burn,89573.44715280454,118.0430524,101.3659904,61.9693639,101.3300263,2.1756907,0.5248128,,,,,37,740.0,592.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1848,2021,7678,Treatment,Physical,Mastication,947607.2563188246,0.451474,0.5941758,148.7158953,150.8345935,0.523144,0.9254394,,,,,2,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1849,2021,7678,Buffer,Physical,Mastication,947607.2563188246,116.4319147,128.2289764,109.766055,153.9527178,1.1872414,1.3970418,,,,,10,194.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1850,2020,7681,Treatment,Physical,Mastication,1500588.346386419,0.4570267,0.5050407,171.4250825,130.3016118,1.0586233,1.2905211,,,,,3,60.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1851,2020,7681,Buffer,Physical,Mastication,1500588.346386419,0.4587529,0.5193362,166.7331528,134.3211911,0.9938544,1.2097497,,,,,7,140.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1852,2020,7683,Treatment,Physical,Machine Pile,28517.737810521423,0.483961,0.4900879,185.7849698,128.7028817,0.8467332,1.3294602,,,,,3,60.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1853,2020,7683,Buffer,Physical,Machine Pile,28517.737810521423,0.4695025,0.494175,180.8412792,128.7113018,0.8359751,1.312851,,,,,4,80.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
1854,2022,7692,Treatment,Physical,DR311_HL Thinning 22,155825.6495025156,141.914712,83.192931,87.0845201,143.6418829,0.6721485,0.410978,,,,,7,140.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0
1855,2022,7692,Buffer,Physical,DR311_HL Thinning 22,155825.6495025156,143.7278738,83.8009213,92.0650657,144.4959407,0.6541919,0.4086573,,,,,10,200.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0
1856,2022,7697,Treatment,Physical,1_Bosquecito Fuels Reduction Phase 2,350260.06574317435,140.9712642,95.8283204,107.0625086,197.9623502,0.5639931,0.3636879,,,,,2,40.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0
1857,2022,7697,Buffer,Physical,1_Bosquecito Fuels Reduction Phase 2,350260.06574317435,142.6163348,95.1462339,104.9487022,196.9232114,0.6028382,0.3704228,,,,,6,120.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0
1858,2022,7710,Treatment,Physical,"Piling of Fuels, Hand or Machine",304751.4118241545,136.9089655,94.8109794,107.6555765,195.8642947,0.5816478,0.370205,,,,,4,80.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0
1859,2022,7710,Buffer,Physical,"Piling of Fuels, Hand or Machine",304751.4118241545,146.0466325,96.8340819,113.9405201,200.7820701,0.5765374,0.3645394,,,,,7,140.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0
1860,2022,7712,Treatment,Physical,Range Cover Manipulation,304751.4118241545,133.1860674,95.7685286,106.7614241,197.0657348,0.5676443,0.3835544,,,,,2,40.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0
1861,2022,7712,Buffer,Physical,Range Cover Manipulation,304751.4118241545,144.2005159,96.2690348,109.2116054,199.0599721,0.5891278,0.379511,,,,,9,180.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0
1862,2022,7714,Treatment,Physical,Range Cover Manipulation,116074.46767827036,158.007744,98.568791,125.0025748,147.7836948,1.176124,0.6565219,,,,,1,20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0
